,Feature,HSS_mean,HSS_std
94,UGRD_750mb,0.4994315125850178,0.015818384891262156
95,UGRD_750mb,0.4994315125850178,0.015818384891262156
96,UGRD_725mb,0.4994315125850178,0.015818384891262156
97,UGRD_725mb,0.4994315125850178,0.015818384891262156
98,UGRD_725mb,0.4994315125850178,0.015818384891262156
99,UGRD_725mb,0.4994315125850178,0.015818384891262156
100,UGRD_725mb,0.5297689966707743,0.015818384891262156
101,UGRD_725mb,0.5297689966707743,0.015818384891262156
102,UGRD_725mb,0.5214230575599933,0.015818384891262156
103,UGRD_725mb,0.5214230575599933,0.015818384891262156
104,UGRD_700mb,0.5105051105943432,0.015818384891262156
105,UGRD_700mb,0.5105051105943432,0.015818384891262156
106,UGRD_700mb,0.5214230575599933,0.015818384891262156
107,UGRD_700mb,0.5214230575599933,0.015818384891262156
108,UGRD_700mb,0.49856026054319547,0.015818384891262156
109,UGRD_700mb,0.49856026054319547,0.015818384891262156
110,UGRD_700mb,0.517337457172948,0.015818384891262156
111,UGRD_700mb,0.517337457172948,0.015818384891262156
112,VGRD_10maboveground,0.517337457172948,0.015818384891262156
113,VGRD_10maboveground,0.517337457172948,0.015818384891262156
114,VGRD_10maboveground,0.5064675281087431,0.015818384891262156
115,VGRD_10maboveground,0.5064675281087431,0.015818384891262156
116,VGRD_10maboveground,0.4946882642194115,0.015818384891262156
117,VGRD_10maboveground,0.4946882642194115,0.015818384891262156
118,VGRD_10maboveground,0.4994315125850178,0.015818384891262156
119,VGRD_10maboveground,0.4994315125850178,0.015818384891262156
120,VGRD_975mb,0.5105051105943432,0.015818384891262156
121,VGRD_975mb,0.5105051105943432,0.015818384891262156
122,VGRD_975mb,0.514600254627896,0.015818384891262156
123,VGRD_975mb,0.514600254627896,0.015818384891262156
124,VGRD_975mb,0.5064675281087431,0.015818384891262156
125,VGRD_975mb,0.5064675281087431,0.015818384891262156
126,VGRD_975mb,0.514600254627896,0.015818384891262156
127,VGRD_975mb,0.514600254627896,0.015818384891262156
128,VGRD_950mb,0.517337457172948,0.015818384891262156
129,VGRD_950mb,0.517337457172948,0.015818384891262156
130,VGRD_950mb,0.5214230575599933,0.015818384891262156
131,VGRD_950mb,0.5214230575599933,0.015818384891262156
132,VGRD_950mb,0.517337457172948,0.015818384891262156
133,VGRD_950mb,0.517337457172948,0.015818384891262156
134,VGRD_950mb,0.517337457172948,0.015818384891262156
135,VGRD_950mb,0.517337457172948,0.015818384891262156
136,VGRD_925mb,0.517337457172948,0.015818384891262156
137,VGRD_925mb,0.517337457172948,0.015818384891262156
138,VGRD_925mb,0.5064675281087431,0.015818384891262156
139,VGRD_925mb,0.5064675281087431,0.015818384891262156
140,VGRD_925mb,0.5214230575599933,0.015818384891262156
141,VGRD_925mb,0.5214230575599933,0.015818384891262156
142,VGRD_925mb,0.5105051105943432,0.015818384891262156
143,VGRD_925mb,0.5105051105943432,0.015818384891262156
144,VGRD_900mb,0.5105051105943432,0.015818384891262156
145,VGRD_900mb,0.5105051105943432,0.015818384891262156
146,VGRD_900mb,0.4994315125850178,0.015818384891262156
147,VGRD_900mb,0.4994315125850178,0.015818384891262156
148,VGRD_900mb,0.5105051105943432,0.015818384891262156
149,VGRD_900mb,0.5105051105943432,0.015818384891262156
150,VGRD_900mb,0.5105051105943432,0.015818384891262156
151,VGRD_900mb,0.5105051105943432,0.015818384891262156
152,VGRD_875mb,0.5105051105943432,0.015818384891262156
153,VGRD_875mb,0.5105051105943432,0.015818384891262156
154,VGRD_875mb,0.5064675281087431,0.015818384891262156
155,VGRD_875mb,0.5064675281087431,0.015818384891262156
156,VGRD_875mb,0.517337457172948,0.015818384891262156
157,VGRD_875mb,0.517337457172948,0.015818384891262156
158,VGRD_875mb,0.4876351468451294,0.015818384891262156
159,VGRD_875mb,0.4876351468451294,0.015818384891262156
160,VGRD_850mb,0.509334981198559,0.015818384891262156
161,VGRD_850mb,0.509334981198559,0.015818384891262156
162,VGRD_850mb,0.5064675281087431,0.015818384891262156
163,VGRD_850mb,0.5064675281087431,0.015818384891262156
164,VGRD_850mb,0.5082275565564541,0.015818384891262156
165,VGRD_850mb,0.5082275565564541,0.015818384891262156
166,VGRD_850mb,0.517337457172948,0.015818384891262156
167,VGRD_850mb,0.517337457172948,0.015818384891262156
168,VGRD_825mb,0.5214230575599933,0.015818384891262156
169,VGRD_825mb,0.5214230575599933,0.015818384891262156
170,VGRD_825mb,0.5255664918068249,0.015818384891262156
171,VGRD_825mb,0.5255664918068249,0.015818384891262156
172,VGRD_825mb,0.5214230575599933,0.015818384891262156
173,VGRD_825mb,0.5214230575599933,0.015818384891262156
174,VGRD_825mb,0.513308488174278,0.015818384891262156
175,VGRD_825mb,0.513308488174278,0.015818384891262156
176,VGRD_800mb,0.517337457172948,0.015818384891262156
177,VGRD_800mb,0.517337457172948,0.015818384891262156
178,VGRD_800mb,0.517337457172948,0.015818384891262156
179,VGRD_800mb,0.517337457172948,0.015818384891262156
180,VGRD_800mb,0.5064675281087431,0.015818384891262156
181,VGRD_800mb,0.5064675281087431,0.015818384891262156
182,VGRD_800mb,0.517337457172948,0.015818384891262156
183,VGRD_800mb,0.517337457172948,0.015818384891262156
184,VGRD_775mb,0.5105051105943432,0.015818384891262156
185,VGRD_775mb,0.5105051105943432,0.015818384891262156
186,VGRD_775mb,0.517337457172948,0.015818384891262156
187,VGRD_775mb,0.517337457172948,0.015818384891262156
188,VGRD_775mb,0.5214230575599933,0.015818384891262156
189,VGRD_775mb,0.5214230575599933,0.015818384891262156
190,VGRD_775mb,0.5024863020090387,0.015818384891262156
191,VGRD_775mb,0.5024863020090387,0.015818384891262156
192,VGRD_750mb,0.517337457172948,0.015818384891262156
193,VGRD_750mb,0.517337457172948,0.015818384891262156
194,VGRD_750mb,0.513308488174278,0.015818384891262156
195,VGRD_750mb,0.513308488174278,0.015818384891262156
196,VGRD_750mb,0.4876351468451294,0.015818384891262156
197,VGRD_750mb,0.4876351468451294,0.015818384891262156
198,VGRD_750mb,0.5105051105943432,0.015818384891262156
199,VGRD_750mb,0.5105051105943432,0.015818384891262156
200,VGRD_725mb,0.5064675281087431,0.015818384891262156
201,VGRD_725mb,0.5064675281087431,0.015818384891262156
202,VGRD_725mb,0.5064675281087431,0.015818384891262156
203,VGRD_725mb,0.5064675281087431,0.015818384891262156
204,VGRD_725mb,0.5064675281087431,0.015818384891262156
205,VGRD_725mb,0.5064675281087431,0.015818384891262156
206,VGRD_725mb,0.517337457172948,0.015818384891262156
207,VGRD_725mb,0.517337457172948,0.015818384891262156
208,VGRD_700mb,0.517337457172948,0.015818384891262156
209,VGRD_700mb,0.517337457172948,0.015818384891262156
210,VGRD_700mb,0.509334981198559,0.015818384891262156
211,VGRD_700mb,0.509334981198559,0.015818384891262156
212,VGRD_700mb,0.513308488174278,0.015818384891262156
213,VGRD_700mb,0.513308488174278,0.015818384891262156
214,VGRD_700mb,0.517337457172948,0.015818384891262156
215,VGRD_700mb,0.517337457172948,0.015818384891262156
216,TKE_975mb,0.5064675281087431,0.015818384891262156
217,TKE_975mb,0.5064675281087431,0.015818384891262156
218,TKE_975mb,0.517337457172948,0.015818384891262156
219,TKE_975mb,0.517337457172948,0.015818384891262156
220,TKE_975mb,0.517337457172948,0.015818384891262156
221,TKE_975mb,0.517337457172948,0.015818384891262156
222,TKE_975mb,0.517337457172948,0.015818384891262156
223,TKE_975mb,0.517337457172948,0.015818384891262156
224,TKE_950mb,0.517337457172948,0.015818384891262156
225,TKE_950mb,0.517337457172948,0.015818384891262156
226,TKE_950mb,0.517337457172948,0.015818384891262156
227,TKE_950mb,0.517337457172948,0.015818384891262156
228,TKE_950mb,0.517337457172948,0.015818384891262156
229,TKE_950mb,0.517337457172948,0.015818384891262156
230,TKE_950mb,0.5214230575599933,0.015818384891262156
231,TKE_950mb,0.5214230575599933,0.015818384891262156
232,TKE_925mb,0.517337457172948,0.015818384891262156
233,TKE_925mb,0.517337457172948,0.015818384891262156
234,TKE_925mb,0.513308488174278,0.015818384891262156
235,TKE_925mb,0.513308488174278,0.015818384891262156
236,TKE_925mb,0.517337457172948,0.015818384891262156
237,TKE_925mb,0.517337457172948,0.015818384891262156
238,TKE_925mb,0.5064675281087431,0.015818384891262156
239,TKE_925mb,0.5064675281087431,0.015818384891262156
240,TKE_900mb,0.5064675281087431,0.015818384891262156
241,TKE_900mb,0.5064675281087431,0.015818384891262156
242,TKE_900mb,0.5064675281087431,0.015818384891262156
243,TKE_900mb,0.5064675281087431,0.015818384891262156
244,TKE_900mb,0.5064675281087431,0.015818384891262156
245,TKE_900mb,0.5064675281087431,0.015818384891262156
246,TKE_900mb,0.5064675281087431,0.015818384891262156
247,TKE_900mb,0.5064675281087431,0.015818384891262156
248,TKE_875mb,0.517337457172948,0.015818384891262156
249,TKE_875mb,0.517337457172948,0.015818384891262156
250,TKE_875mb,0.5214230575599933,0.015818384891262156
251,TKE_875mb,0.5214230575599933,0.015818384891262156
252,TKE_875mb,0.517337457172948,0.015818384891262156
253,TKE_875mb,0.517337457172948,0.015818384891262156
254,TKE_875mb,0.513308488174278,0.015818384891262156
255,TKE_875mb,0.513308488174278,0.015818384891262156
256,TKE_850mb,0.513308488174278,0.015818384891262156
257,TKE_850mb,0.513308488174278,0.015818384891262156
258,TKE_850mb,0.513308488174278,0.015818384891262156
259,TKE_850mb,0.513308488174278,0.015818384891262156
260,TKE_850mb,0.509334981198559,0.015818384891262156
261,TKE_850mb,0.509334981198559,0.015818384891262156
262,TKE_850mb,0.5024863020090387,0.015818384891262156
263,TKE_850mb,0.5024863020090387,0.015818384891262156
264,TKE_825mb,0.4994315125850178,0.015818384891262156
265,TKE_825mb,0.4994315125850178,0.015818384891262156
266,TKE_825mb,0.513308488174278,0.015818384891262156
267,TKE_825mb,0.513308488174278,0.015818384891262156
268,TKE_825mb,0.517337457172948,0.015818384891262156
269,TKE_825mb,0.517337457172948,0.015818384891262156
270,TKE_825mb,0.517337457172948,0.015818384891262156
271,TKE_825mb,0.517337457172948,0.015818384891262156
272,TKE_800mb,0.517337457172948,0.015818384891262156
273,TKE_800mb,0.517337457172948,0.015818384891262156
274,TKE_800mb,0.517337457172948,0.015818384891262156
275,TKE_800mb,0.517337457172948,0.015818384891262156
276,TKE_800mb,0.517337457172948,0.015818384891262156
277,TKE_800mb,0.517337457172948,0.015818384891262156
278,TKE_800mb,0.517337457172948,0.015818384891262156
279,TKE_800mb,0.517337457172948,0.015818384891262156
280,TKE_775mb,0.517337457172948,0.015818384891262156
281,TKE_775mb,0.517337457172948,0.015818384891262156
282,TKE_775mb,0.513308488174278,0.015818384891262156
283,TKE_775mb,0.513308488174278,0.015818384891262156
284,TKE_775mb,0.517337457172948,0.015818384891262156
285,TKE_775mb,0.517337457172948,0.015818384891262156
286,TKE_775mb,0.5064675281087431,0.015818384891262156
287,TKE_775mb,0.5064675281087431,0.015818384891262156
288,TKE_750mb,0.5064675281087431,0.015818384891262156
289,TKE_750mb,0.5064675281087431,0.015818384891262156
290,TKE_750mb,0.5024863020090387,0.015818384891262156
291,TKE_750mb,0.5024863020090387,0.015818384891262156
292,TKE_750mb,0.513308488174278,0.015818384891262156
293,TKE_750mb,0.513308488174278,0.015818384891262156
294,TKE_750mb,0.513308488174278,0.015818384891262156
295,TKE_750mb,0.513308488174278,0.015818384891262156
296,TKE_725mb,0.5064675281087431,0.015818384891262156
297,TKE_725mb,0.5064675281087431,0.015818384891262156
298,TKE_725mb,0.517337457172948,0.015818384891262156
299,TKE_725mb,0.517337457172948,0.015818384891262156
300,TKE_725mb,0.517337457172948,0.015818384891262156
301,TKE_725mb,0.517337457172948,0.015818384891262156
302,TKE_725mb,0.517337457172948,0.015818384891262156
303,TKE_725mb,0.517337457172948,0.015818384891262156
304,TKE_700mb,0.513308488174278,0.015818384891262156
305,TKE_700mb,0.513308488174278,0.015818384891262156
306,TKE_700mb,0.517337457172948,0.015818384891262156
307,TKE_700mb,0.517337457172948,0.015818384891262156
308,TKE_700mb,0.509334981198559,0.015818384891262156
309,TKE_700mb,0.509334981198559,0.015818384891262156
310,TKE_700mb,0.513308488174278,0.015818384891262156
311,TKE_700mb,0.513308488174278,0.015818384891262156
312,Q_975mb,0.517337457172948,0.015818384891262156
313,Q_975mb,0.517337457172948,0.015818384891262156
314,Q_975mb,0.517337457172948,0.015818384891262156
315,Q_975mb,0.517337457172948,0.015818384891262156
316,Q_975mb,0.517337457172948,0.015818384891262156
317,Q_975mb,0.517337457172948,0.015818384891262156
318,Q_975mb,0.5064675281087431,0.015818384891262156
319,Q_975mb,0.5064675281087431,0.015818384891262156
320,Q_950mb,0.5105051105943432,0.015818384891262156
321,Q_950mb,0.5105051105943432,0.015818384891262156
322,Q_950mb,0.5214230575599933,0.015818384891262156
323,Q_950mb,0.5214230575599933,0.015818384891262156
324,Q_950mb,0.517337457172948,0.015818384891262156
325,Q_950mb,0.517337457172948,0.015818384891262156
326,Q_950mb,0.517337457172948,0.015818384891262156
327,Q_950mb,0.517337457172948,0.015818384891262156
328,Q_925mb,0.5015498346410738,0.015818384891262156
329,Q_925mb,0.5015498346410738,0.015818384891262156
330,Q_925mb,0.49544372938186143,0.015818384891262156
331,Q_925mb,0.49544372938186143,0.015818384891262156
332,Q_925mb,0.4946882642194115,0.015818384891262156
333,Q_925mb,0.4946882642194115,0.015818384891262156
334,Q_925mb,0.5214230575599933,0.015818384891262156
335,Q_925mb,0.5214230575599933,0.015818384891262156
336,Q_900mb,0.5024863020090387,0.015818384891262156
337,Q_900mb,0.5024863020090387,0.015818384891262156
338,Q_900mb,0.5024863020090387,0.015818384891262156
339,Q_900mb,0.5024863020090387,0.015818384891262156
340,Q_900mb,0.5054157988548148,0.015818384891262156
341,Q_900mb,0.5054157988548148,0.015818384891262156
342,Q_900mb,0.513308488174278,0.015818384891262156
343,Q_900mb,0.513308488174278,0.015818384891262156
344,Q_875mb,0.513308488174278,0.015818384891262156
345,Q_875mb,0.513308488174278,0.015818384891262156
346,Q_875mb,0.5024863020090387,0.015818384891262156
347,Q_875mb,0.5024863020090387,0.015818384891262156
348,Q_875mb,0.49086920470348583,0.015818384891262156
349,Q_875mb,0.49086920470348583,0.015818384891262156
350,Q_875mb,0.49856026054319547,0.015818384891262156
351,Q_875mb,0.49856026054319547,0.015818384891262156
352,Q_850mb,0.517337457172948,0.015818384891262156
353,Q_850mb,0.517337457172948,0.015818384891262156
354,Q_850mb,0.517337457172948,0.015818384891262156
355,Q_850mb,0.517337457172948,0.015818384891262156
356,Q_850mb,0.49856026054319547,0.015818384891262156
357,Q_850mb,0.49856026054319547,0.015818384891262156
358,Q_850mb,0.513308488174278,0.015818384891262156
359,Q_850mb,0.513308488174278,0.015818384891262156
360,Q_825mb,0.509334981198559,0.015818384891262156
361,Q_825mb,0.509334981198559,0.015818384891262156
362,Q_825mb,0.509334981198559,0.015818384891262156
363,Q_825mb,0.509334981198559,0.015818384891262156
364,Q_825mb,0.513308488174278,0.015818384891262156
365,Q_825mb,0.513308488174278,0.015818384891262156
366,Q_825mb,0.513308488174278,0.015818384891262156
367,Q_825mb,0.513308488174278,0.015818384891262156
368,Q_800mb,0.517337457172948,0.015818384891262156
369,Q_800mb,0.517337457172948,0.015818384891262156
370,Q_800mb,0.517337457172948,0.015818384891262156
371,Q_800mb,0.517337457172948,0.015818384891262156
372,Q_800mb,0.513308488174278,0.015818384891262156
373,Q_800mb,0.513308488174278,0.015818384891262156
374,Q_800mb,0.5214230575599933,0.015818384891262156
375,Q_800mb,0.5214230575599933,0.015818384891262156
376,Q_775mb,0.517337457172948,0.015818384891262156
377,Q_775mb,0.517337457172948,0.015818384891262156
378,Q_775mb,0.509334981198559,0.015818384891262156
379,Q_775mb,0.509334981198559,0.015818384891262156
380,Q_775mb,0.49856026054319547,0.015818384891262156
381,Q_775mb,0.49856026054319547,0.015818384891262156
382,Q_775mb,0.513308488174278,0.015818384891262156
383,Q_775mb,0.513308488174278,0.015818384891262156
384,Q_750mb,0.513308488174278,0.015818384891262156
385,Q_750mb,0.513308488174278,0.015818384891262156
386,Q_750mb,0.513308488174278,0.015818384891262156
387,Q_750mb,0.513308488174278,0.015818384891262156
388,Q_750mb,0.513308488174278,0.015818384891262156
389,Q_750mb,0.513308488174278,0.015818384891262156
390,Q_750mb,0.513308488174278,0.015818384891262156
391,Q_750mb,0.513308488174278,0.015818384891262156
392,Q_725mb,0.513308488174278,0.015818384891262156
393,Q_725mb,0.513308488174278,0.015818384891262156
394,Q_725mb,0.513308488174278,0.015818384891262156
395,Q_725mb,0.513308488174278,0.015818384891262156
396,Q_725mb,0.509334981198559,0.015818384891262156
397,Q_725mb,0.509334981198559,0.015818384891262156
398,Q_725mb,0.509334981198559,0.015818384891262156
399,Q_725mb,0.509334981198559,0.015818384891262156
400,Q_700mb,0.509334981198559,0.015818384891262156
401,Q_700mb,0.509334981198559,0.015818384891262156
402,Q_700mb,0.513308488174278,0.015818384891262156
403,Q_700mb,0.513308488174278,0.015818384891262156
404,Q_700mb,0.517337457172948,0.015818384891262156
405,Q_700mb,0.517337457172948,0.015818384891262156
406,Q_700mb,0.517337457172948,0.015818384891262156
407,Q_700mb,0.517337457172948,0.015818384891262156
408,TMP_2maboveground,0.5255664918068249,0.015818384891262156
409,TMP_2maboveground,0.5255664918068249,0.015818384891262156
410,TMP_2maboveground,0.5105051105943432,0.015818384891262156
411,TMP_2maboveground,0.5105051105943432,0.015818384891262156
412,TMP_2maboveground,0.5105051105943432,0.015818384891262156
413,TMP_2maboveground,0.5105051105943432,0.015818384891262156
414,TMP_2maboveground,0.5105051105943432,0.015818384891262156
415,TMP_2maboveground,0.5105051105943432,0.015818384891262156
416,TMP_975mb,0.5255664918068249,0.015818384891262156
417,TMP_975mb,0.5255664918068249,0.015818384891262156
418,TMP_975mb,0.514600254627896,0.015818384891262156
419,TMP_975mb,0.514600254627896,0.015818384891262156
420,TMP_975mb,0.5105051105943432,0.015818384891262156
421,TMP_975mb,0.5105051105943432,0.015818384891262156
422,TMP_975mb,0.5214230575599933,0.015818384891262156
423,TMP_975mb,0.5214230575599933,0.015818384891262156
424,TMP_950mb,0.5214230575599933,0.015818384891262156
425,TMP_950mb,0.5214230575599933,0.015818384891262156
426,TMP_950mb,0.5214230575599933,0.015818384891262156
427,TMP_950mb,0.5214230575599933,0.015818384891262156
428,TMP_950mb,0.517337457172948,0.015818384891262156
429,TMP_950mb,0.517337457172948,0.015818384891262156
430,TMP_950mb,0.5255664918068249,0.015818384891262156
431,TMP_950mb,0.5255664918068249,0.015818384891262156
432,TMP_925mb,0.5214230575599933,0.015818384891262156
433,TMP_925mb,0.5214230575599933,0.015818384891262156
434,TMP_925mb,0.517337457172948,0.015818384891262156
435,TMP_925mb,0.517337457172948,0.015818384891262156
436,TMP_925mb,0.5034765555357461,0.015818384891262156
437,TMP_925mb,0.5034765555357461,0.015818384891262156
438,TMP_925mb,0.5214230575599933,0.015818384891262156
439,TMP_925mb,0.5214230575599933,0.015818384891262156
440,TMP_900mb,0.517337457172948,0.015818384891262156
441,TMP_900mb,0.517337457172948,0.015818384891262156
442,TMP_900mb,0.5064675281087431,0.015818384891262156
443,TMP_900mb,0.5064675281087431,0.015818384891262156
444,TMP_900mb,0.49856026054319547,0.015818384891262156
445,TMP_900mb,0.49856026054319547,0.015818384891262156
446,TMP_900mb,0.517337457172948,0.015818384891262156
447,TMP_900mb,0.517337457172948,0.015818384891262156
448,TMP_875mb,0.517337457172948,0.015818384891262156
449,TMP_875mb,0.517337457172948,0.015818384891262156
450,TMP_875mb,0.5105051105943432,0.015818384891262156
451,TMP_875mb,0.5105051105943432,0.015818384891262156
452,TMP_875mb,0.517337457172948,0.015818384891262156
453,TMP_875mb,0.517337457172948,0.015818384891262156
454,TMP_875mb,0.517337457172948,0.015818384891262156
455,TMP_875mb,0.517337457172948,0.015818384891262156
456,TMP_850mb,0.517337457172948,0.015818384891262156
457,TMP_850mb,0.517337457172948,0.015818384891262156
458,TMP_850mb,0.5214230575599933,0.015818384891262156
459,TMP_850mb,0.5214230575599933,0.015818384891262156
460,TMP_850mb,0.509334981198559,0.015818384891262156
461,TMP_850mb,0.509334981198559,0.015818384891262156
462,TMP_850mb,0.5214230575599933,0.015818384891262156
463,TMP_850mb,0.5214230575599933,0.015818384891262156
464,TMP_825mb,0.5064675281087431,0.015818384891262156
465,TMP_825mb,0.5064675281087431,0.015818384891262156
466,TMP_825mb,0.517337457172948,0.015818384891262156
467,TMP_825mb,0.517337457172948,0.015818384891262156
468,TMP_825mb,0.517337457172948,0.015818384891262156
469,TMP_825mb,0.517337457172948,0.015818384891262156
470,TMP_825mb,0.5214230575599933,0.015818384891262156
471,TMP_825mb,0.5214230575599933,0.015818384891262156
472,TMP_800mb,0.5064675281087431,0.015818384891262156
473,TMP_800mb,0.5064675281087431,0.015818384891262156
474,TMP_800mb,0.5255664918068249,0.015818384891262156
475,TMP_800mb,0.5255664918068249,0.015818384891262156
476,TMP_800mb,0.5255664918068249,0.015818384891262156
477,TMP_800mb,0.5255664918068249,0.015818384891262156
478,TMP_800mb,0.5064675281087431,0.015818384891262156
479,TMP_800mb,0.5064675281087431,0.015818384891262156
480,TMP_775mb,0.5064675281087431,0.015818384891262156
481,TMP_775mb,0.5064675281087431,0.015818384891262156
482,TMP_775mb,0.509334981198559,0.015818384891262156
483,TMP_775mb,0.509334981198559,0.015818384891262156
484,TMP_775mb,0.513308488174278,0.015818384891262156
485,TMP_775mb,0.513308488174278,0.015818384891262156
486,TMP_775mb,0.5105051105943432,0.015818384891262156
487,TMP_775mb,0.5105051105943432,0.015818384891262156
488,TMP_750mb,0.5214230575599933,0.015818384891262156
489,TMP_750mb,0.5214230575599933,0.015818384891262156
490,TMP_750mb,0.514600254627896,0.015818384891262156
491,TMP_750mb,0.514600254627896,0.015818384891262156
492,TMP_750mb,0.5214230575599933,0.015818384891262156
493,TMP_750mb,0.5214230575599933,0.015818384891262156
494,TMP_750mb,0.5105051105943432,0.015818384891262156
495,TMP_750mb,0.5105051105943432,0.015818384891262156
496,TMP_725mb,0.5024863020090387,0.015818384891262156
497,TMP_725mb,0.5024863020090387,0.015818384891262156
498,TMP_725mb,0.513308488174278,0.015818384891262156
499,TMP_725mb,0.513308488174278,0.015818384891262156
500,TMP_725mb,0.5064675281087431,0.015818384891262156
