,Unnamed: 0,Feature,POD_mean,F_mean,FAR_mean,CSI_mean,PSS_mean,HSS_mean,ORSS_mean,CSS_mean,Score,groups
176,176,Q_850mb,0.358208955,0.010643221000000001,0.489361702,0.26666666699999997,0.34756573399999996,0.406332006,0.962180455,0.49092257100000003,11.366799399999998,g2
177,177,Q_850mb,0.358208955,0.010643221000000001,0.489361702,0.26666666699999997,0.34756573399999996,0.406332006,0.962180455,0.49092257100000003,11.366799399999998,g2
178,178,Q_850mb,0.358208955,0.011105968999999999,0.5,0.263736264,0.347102986,0.402389226,0.960550459,0.48027522899999997,11.761077399999998,g2
179,179,Q_850mb,0.358208955,0.011568718,0.510204082,0.260869565,0.346640237,0.39851200200000003,0.958921645,0.47006209600000004,12.148799799999999,g2
180,180,Q_825mb,0.358208955,0.012031466999999999,0.52,0.258064516,0.346177488,0.394698712,0.957294014,0.46025711700000005,12.5301288,g2
181,181,Q_825mb,0.358208955,0.012494216,0.529411765,0.25531914899999997,0.34571474,0.39094778799999996,0.9556675640000001,0.45083628299999995,12.905221200000007,g2
182,182,Q_825mb,0.358208955,0.012494216,0.529411765,0.25531914899999997,0.34571474,0.39094778799999996,0.9556675640000001,0.45083628299999995,12.905221200000007,g2
183,183,Q_825mb,0.358208955,0.012494216,0.529411765,0.25531914899999997,0.34571474,0.39094778799999996,0.9556675640000001,0.45083628299999995,12.905221200000007,g2
184,184,Q_800mb,0.358208955,0.012031466999999999,0.52,0.258064516,0.346177488,0.394698712,0.957294014,0.46025711700000005,12.5301288,g2
185,185,Q_800mb,0.358208955,0.012031466999999999,0.52,0.258064516,0.346177488,0.394698712,0.957294014,0.46025711700000005,12.5301288,g2
186,186,Q_800mb,0.358208955,0.012031466999999999,0.52,0.258064516,0.346177488,0.394698712,0.957294014,0.46025711700000005,12.5301288,g2
187,187,Q_800mb,0.358208955,0.012494216,0.529411765,0.25531914899999997,0.34571474,0.39094778799999996,0.9556675640000001,0.45083628299999995,12.905221200000007,g2
188,188,Q_775mb,0.358208955,0.012031466999999999,0.52,0.258064516,0.346177488,0.394698712,0.957294014,0.46025711700000005,12.5301288,g2
189,189,Q_775mb,0.358208955,0.011568718,0.510204082,0.260869565,0.346640237,0.39851200200000003,0.958921645,0.47006209600000004,12.148799799999999,g2
190,190,Q_775mb,0.37313432799999996,0.012031466999999999,0.509803922,0.268817204,0.361102861,0.408349279,0.9599023259999999,0.470903474,11.165072099999996,g2
191,191,Q_775mb,0.37313432799999996,0.012031466999999999,0.509803922,0.268817204,0.361102861,0.408349279,0.9599023259999999,0.470903474,11.165072099999996,g2
192,192,Q_750mb,0.37313432799999996,0.012031466999999999,0.509803922,0.268817204,0.361102861,0.408349279,0.9599023259999999,0.470903474,11.165072099999996,g2
193,193,Q_750mb,0.37313432799999996,0.011568718,0.5,0.27173913,0.36156561,0.41224367700000003,0.961432507,0.480716253,10.775632299999998,g2
194,194,Q_750mb,0.37313432799999996,0.011568718,0.5,0.27173913,0.36156561,0.41224367700000003,0.961432507,0.480716253,10.775632299999998,g2
195,195,Q_750mb,0.38805970100000003,0.012031466999999999,0.5,0.279569892,0.376028235,0.421778404,0.962316176,0.481158088,9.822159599999999,g2
196,196,Q_725mb,0.37313432799999996,0.011568718,0.5,0.27173913,0.36156561,0.41224367700000003,0.961432507,0.480716253,10.775632299999998,g2
197,197,Q_725mb,0.38805970100000003,0.011568718,0.490196078,0.282608696,0.37649098299999995,0.42575077100000003,0.963755945,0.490970665,9.424922899999999,g2
198,198,Q_725mb,0.37313432799999996,0.011105968999999999,0.489795918,0.274725275,0.36202835899999997,0.416202825,0.9629636429999999,0.490929185,10.379717499999998,g2
199,199,Q_725mb,0.37313432799999996,0.011568718,0.5,0.27173913,0.36156561,0.41224367700000003,0.961432507,0.480716253,10.775632299999998,g2
200,200,Q_700mb,0.37313432799999996,0.011568718,0.5,0.27173913,0.36156561,0.41224367700000003,0.961432507,0.480716253,10.775632299999998,g2
201,201,Q_700mb,0.37313432799999996,0.011105968999999999,0.489795918,0.274725275,0.36202835899999997,0.416202825,0.9629636429999999,0.490929185,10.379717499999998,g2
202,202,Q_700mb,0.37313432799999996,0.012031466999999999,0.509803922,0.268817204,0.361102861,0.408349279,0.9599023259999999,0.470903474,11.165072099999996,g2
203,203,Q_700mb,0.37313432799999996,0.012031466999999999,0.509803922,0.268817204,0.361102861,0.408349279,0.9599023259999999,0.470903474,11.165072099999996,g2
204,204,TMP_2maboveground,0.37313432799999996,0.012031466999999999,0.509803922,0.268817204,0.361102861,0.408349279,0.9599023259999999,0.470903474,11.165072099999996,g3
205,205,TMP_2maboveground,0.37313432799999996,0.012031466999999999,0.509803922,0.268817204,0.361102861,0.408349279,0.9599023259999999,0.470903474,11.165072099999996,g3
206,206,TMP_2maboveground,0.37313432799999996,0.011105968999999999,0.489795918,0.274725275,0.36202835899999997,0.416202825,0.9629636429999999,0.490929185,10.379717499999998,g3
207,207,TMP_2maboveground,0.37313432799999996,0.011105968999999999,0.489795918,0.274725275,0.36202835899999997,0.416202825,0.9629636429999999,0.490929185,10.379717499999998,g3
208,208,TMP_975mb,0.37313432799999996,0.011105968999999999,0.489795918,0.274725275,0.36202835899999997,0.416202825,0.9629636429999999,0.490929185,10.379717499999998,g3
209,209,TMP_975mb,0.37313432799999996,0.011105968999999999,0.489795918,0.274725275,0.36202835899999997,0.416202825,0.9629636429999999,0.490929185,10.379717499999998,g3
210,210,TMP_975mb,0.37313432799999996,0.010180472,0.46808510600000003,0.280898876,0.362953856,0.424321946,0.966028787,0.512657672,9.567805399999997,g3
211,211,TMP_975mb,0.37313432799999996,0.011105968999999999,0.489795918,0.274725275,0.36202835899999997,0.416202825,0.9629636429999999,0.490929185,10.379717499999998,g3
212,212,TMP_950mb,0.37313432799999996,0.010643221000000001,0.47916666700000005,0.27777777800000003,0.36249110799999995,0.42022835399999997,0.964495737,0.501567278,9.977164600000002,g3
213,213,TMP_950mb,0.38805970100000003,0.009717723000000001,0.446808511,0.295454545,0.37834197799999997,0.442311885,0.969522663,0.534392773,7.768811499999998,g3
214,214,TMP_950mb,0.37313432799999996,0.010180472,0.46808510600000003,0.280898876,0.362953856,0.424321946,0.966028787,0.512657672,9.567805399999997,g3
215,215,TMP_950mb,0.37313432799999996,0.010180472,0.46808510600000003,0.280898876,0.362953856,0.424321946,0.966028787,0.512657672,9.567805399999997,g3
216,216,TMP_925mb,0.37313432799999996,0.010643221000000001,0.47916666700000005,0.27777777800000003,0.36249110799999995,0.42022835399999997,0.964495737,0.501567278,9.977164600000002,g3
217,217,TMP_925mb,0.37313432799999996,0.009717723000000001,0.456521739,0.284090909,0.363416605,0.42848534200000005,0.967562797,0.524229865,9.151465799999997,g3
218,218,TMP_925mb,0.34328358200000003,0.008329477,0.43902439,0.270588235,0.334954105,0.412512227,0.9683712390000001,0.540856725,10.7487773,g3
219,219,TMP_925mb,0.37313432799999996,0.008792226,0.43181818200000005,0.29069767399999996,0.364342103,0.437028814,0.9706336940000001,0.548951049,8.297118600000005,g3
220,220,TMP_900mb,0.37313432799999996,0.009254975,0.444444444,0.287356322,0.363879354,0.432720344,0.969097765,0.536315977,8.727965600000005,g3
221,221,TMP_900mb,0.358208955,0.008329477,0.428571429,0.282352941,0.34987947799999997,0.42709000799999997,0.970348236,0.55175794,9.290999200000002,g3
222,222,TMP_900mb,0.358208955,0.009717723000000001,0.46666666700000003,0.272727273,0.34849123200000004,0.414421,0.9654440040000001,0.51363567,10.557900000000004,g3
223,223,TMP_900mb,0.34328358200000003,0.008792226,0.452380952,0.26744186,0.334491356,0.40830607399999996,0.966628079,0.52749096,11.169392600000002,g3
224,224,TMP_875mb,0.358208955,0.008329477,0.428571429,0.282352941,0.34987947799999997,0.42709000799999997,0.970348236,0.55175794,9.290999200000002,g3
225,225,TMP_875mb,0.34328358200000003,0.008329477,0.43902439,0.270588235,0.334954105,0.412512227,0.9683712390000001,0.540856725,10.7487773,g3
226,226,TMP_875mb,0.34328358200000003,0.008792226,0.452380952,0.26744186,0.334491356,0.40830607399999996,0.966628079,0.52749096,11.169392600000002,g3
227,227,TMP_875mb,0.358208955,0.008792226,0.441860465,0.27906976699999997,0.349416729,0.422793104,0.968712303,0.538459901,9.7206896,g3
228,228,TMP_850mb,0.358208955,0.009254975,0.454545455,0.275862069,0.348953981,0.41857074200000005,0.967077559,0.525765901,10.142925799999993,g3
229,229,TMP_850mb,0.358208955,0.009254975,0.454545455,0.275862069,0.348953981,0.41857074200000005,0.967077559,0.525765901,10.142925799999993,g3
230,230,TMP_850mb,0.313432836,0.008329477,0.46153846200000004,0.24705882399999998,0.30510335899999996,0.38256358700000004,0.9638672509999999,0.517447377,13.743641299999993,g3
231,231,TMP_850mb,0.313432836,0.008792226,0.475,0.244186047,0.30464061,0.378550954,0.96188067,0.503976234,14.144904600000004,g3
232,232,TMP_825mb,0.34328358200000003,0.008329477,0.43902439,0.270588235,0.334954105,0.412512227,0.9683712390000001,0.540856725,10.7487773,g3
233,233,TMP_825mb,0.34328358200000003,0.008329477,0.43902439,0.270588235,0.334954105,0.412512227,0.9683712390000001,0.540856725,10.7487773,g3
234,234,TMP_825mb,0.328358209,0.008329477,0.45,0.258823529,0.320028732,0.397672463,0.9662190340000001,0.529433272,12.232753700000004,g3
235,235,TMP_825mb,0.328358209,0.008329477,0.45,0.258823529,0.320028732,0.397672463,0.9662190340000001,0.529433272,12.232753700000004,g3
236,236,TMP_800mb,0.328358209,0.008329477,0.45,0.258823529,0.320028732,0.397672463,0.9662190340000001,0.529433272,12.232753700000004,g3
237,237,TMP_800mb,0.328358209,0.008792226,0.463414634,0.255813953,0.319565983,0.39356100899999996,0.964359407,0.516009234,12.643899100000006,g3
238,238,TMP_800mb,0.34328358200000003,0.009254975,0.46511627899999997,0.26436781600000003,0.334028608,0.404173526,0.96488638,0.514746421,11.582647399999999,g3
239,239,TMP_800mb,0.358208955,0.008792226,0.441860465,0.27906976699999997,0.349416729,0.422793104,0.968712303,0.538459901,9.7206896,g3
240,240,TMP_775mb,0.358208955,0.008329477,0.428571429,0.282352941,0.34987947799999997,0.42709000799999997,0.970348236,0.55175794,9.290999200000002,g3
241,241,TMP_775mb,0.37313432799999996,0.008792226,0.43181818200000005,0.29069767399999996,0.364342103,0.437028814,0.9706336940000001,0.548951049,8.297118600000005,g3
242,242,TMP_775mb,0.358208955,0.008792226,0.441860465,0.27906976699999997,0.349416729,0.422793104,0.968712303,0.538459901,9.7206896,g3
243,243,TMP_775mb,0.34328358200000003,0.008329477,0.43902439,0.270588235,0.334954105,0.412512227,0.9683712390000001,0.540856725,10.7487773,g3
244,244,TMP_750mb,0.358208955,0.008792226,0.441860465,0.27906976699999997,0.349416729,0.422793104,0.968712303,0.538459901,9.7206896,g3
245,245,TMP_750mb,0.313432836,0.008792226,0.475,0.244186047,0.30464061,0.378550954,0.96188067,0.503976234,14.144904600000004,g3
246,246,TMP_750mb,0.313432836,0.008792226,0.475,0.244186047,0.30464061,0.378550954,0.96188067,0.503976234,14.144904600000004,g3
247,247,TMP_750mb,0.34328358200000003,0.008792226,0.452380952,0.26744186,0.334491356,0.40830607399999996,0.966628079,0.52749096,11.169392600000002,g3
248,248,TMP_725mb,0.328358209,0.008329477,0.45,0.258823529,0.320028732,0.397672463,0.9662190340000001,0.529433272,12.232753700000004,g3
249,249,TMP_725mb,0.328358209,0.007866728,0.435897436,0.261904762,0.320491481,0.401858475,0.968080446,0.543545232,11.814152499999999,g3
250,250,TMP_725mb,0.328358209,0.007866728,0.435897436,0.261904762,0.320491481,0.401858475,0.968080446,0.543545232,11.814152499999999,g3
251,251,TMP_725mb,0.313432836,0.00740398,0.43243243200000003,0.253012048,0.306028856,0.390811187,0.967846923,0.546572588,12.918881300000002,g3
252,252,TMP_700mb,0.328358209,0.007866728,0.435897436,0.261904762,0.320491481,0.401858475,0.968080446,0.543545232,11.814152499999999,g3
253,253,TMP_700mb,0.358208955,0.007866728,0.41463414600000004,0.28571428600000004,0.350342227,0.43146344600000003,0.97198536,0.5657042170000001,8.853655399999994,g3
254,254,TMP_700mb,0.328358209,0.008329477,0.45,0.258823529,0.320028732,0.397672463,0.9662190340000001,0.529433272,12.232753700000004,g3
255,255,TMP_700mb,0.358208955,0.007866728,0.41463414600000004,0.28571428600000004,0.350342227,0.43146344600000003,0.97198536,0.5657042170000001,8.853655399999994,g3
256,256,DPT_2maboveground,0.328358209,0.007866728,0.435897436,0.261904762,0.320491481,0.401858475,0.968080446,0.543545232,11.814152499999999,g3
257,257,DPT_2maboveground,0.28358209,0.006941231,0.441176471,0.231707317,0.27664085899999996,0.363347727,0.9652961870000001,0.5369456810000001,15.665227299999998,g3
258,258,DPT_2maboveground,0.313432836,0.006941231,0.41666666700000005,0.25609756100000003,0.306491605,0.39505029799999997,0.9698400209999999,0.562347932,12.494970200000004,g3
259,259,DPT_2maboveground,0.328358209,0.00740398,0.42105263200000004,0.26506024100000003,0.320954229,0.406121093,0.9699436440000001,0.558399423,11.3878907,g3
260,260,RH_2maboveground,0.328358209,0.006941231,0.405405405,0.26829268300000003,0.321416978,0.410462439,0.971808633,0.574056028,10.9537561,g3
261,261,RH_2maboveground,0.328358209,0.006941231,0.405405405,0.26829268300000003,0.321416978,0.410462439,0.971808633,0.574056028,10.9537561,g3
262,262,RH_2maboveground,0.328358209,0.00740398,0.42105263200000004,0.26506024100000003,0.320954229,0.406121093,0.9699436440000001,0.558399423,11.3878907,g3
263,263,RH_2maboveground,0.328358209,0.006941231,0.405405405,0.26829268300000003,0.321416978,0.410462439,0.971808633,0.574056028,10.9537561,g3
264,264,RH_975mb,0.328358209,0.00740398,0.42105263200000004,0.26506024100000003,0.320954229,0.406121093,0.9699436440000001,0.558399423,11.3878907,g3
265,265,RH_975mb,0.34328358200000003,0.00740398,0.41025641,0.27710843399999996,0.33587960200000005,0.42115336299999995,0.9718619479999999,0.569643087,9.884663700000004,g3
266,266,RH_975mb,0.328358209,0.00740398,0.42105263200000004,0.26506024100000003,0.320954229,0.406121093,0.9699436440000001,0.558399423,11.3878907,g3
267,267,RH_975mb,0.328358209,0.006478482,0.38888888899999996,0.271604938,0.321879727,0.414884715,0.973675414,0.5905819139999999,10.511528499999997,g3
268,268,RH_950mb,0.328358209,0.006478482,0.38888888899999996,0.271604938,0.321879727,0.414884715,0.973675414,0.5905819139999999,10.511528499999997,g3
269,269,RH_950mb,0.328358209,0.00740398,0.42105263200000004,0.26506024100000003,0.320954229,0.406121093,0.9699436440000001,0.558399423,11.3878907,g3
270,270,RH_950mb,0.328358209,0.00740398,0.42105263200000004,0.26506024100000003,0.320954229,0.406121093,0.9699436440000001,0.558399423,11.3878907,g3
271,271,RH_950mb,0.313432836,0.00740398,0.43243243200000003,0.253012048,0.306028856,0.390811187,0.967846923,0.546572588,12.918881300000002,g3
272,272,RH_925mb,0.28358209,0.006478482,0.424242424,0.23456790100000002,0.277103607,0.367445439,0.9675871220000001,0.553889694,15.255456100000004,g3
273,273,RH_925mb,0.29850746300000003,0.006478482,0.41176470600000004,0.24691358,0.292028981,0.38355891,0.9698151290000001,0.5668132339999999,13.644109,g3
274,274,RH_925mb,0.29850746300000003,0.006478482,0.41176470600000004,0.24691358,0.292028981,0.38355891,0.9698151290000001,0.5668132339999999,13.644109,g3
275,275,RH_925mb,0.29850746300000003,0.006478482,0.41176470600000004,0.24691358,0.292028981,0.38355891,0.9698151290000001,0.5668132339999999,13.644109,g3
276,276,RH_900mb,0.29850746300000003,0.006478482,0.41176470600000004,0.24691358,0.292028981,0.38355891,0.9698151290000001,0.5668132339999999,13.644109,g3
277,277,RH_900mb,0.29850746300000003,0.006478482,0.41176470600000004,0.24691358,0.292028981,0.38355891,0.9698151290000001,0.5668132339999999,13.644109,g3
278,278,RH_900mb,0.28358209,0.006478482,0.424242424,0.23456790100000002,0.277103607,0.367445439,0.9675871220000001,0.553889694,15.255456100000004,g3
279,279,RH_900mb,0.268656716,0.006478482,0.4375,0.222222222,0.262178234,0.351019955,0.965117462,0.5401867029999999,16.8980045,g3
280,280,RH_875mb,0.253731343,0.006478482,0.45161290299999995,0.209876543,0.24725286100000002,0.33427330899999996,0.96236458,0.52562879,18.572669100000006,g3
281,281,RH_875mb,0.253731343,0.0060157330000000005,0.433333333,0.2125,0.24771561,0.338205341,0.9650217940000001,0.543918714,18.179465900000004,g3
282,282,RH_875mb,0.268656716,0.006478482,0.4375,0.222222222,0.262178234,0.351019955,0.965117462,0.5401867029999999,16.8980045,g3
283,283,RH_875mb,0.29850746300000003,0.00740398,0.444444444,0.240963855,0.291103483,0.37521588200000006,0.9655456790000001,0.53411395,14.478411799999996,g3
284,284,RH_850mb,0.268656716,0.006941231,0.454545455,0.219512195,0.261715486,0.34704045299999997,0.962655285,0.523131083,17.295954700000003,g3
285,285,RH_850mb,0.23880597,0.006478482,0.46666666700000003,0.19753086399999997,0.232327488,0.317195987,0.959276792,0.510130422,20.280401299999998,g3
286,286,RH_850mb,0.253731343,0.006478482,0.45161290299999995,0.209876543,0.24725286100000002,0.33427330899999996,0.96236458,0.52562879,18.572669100000006,g3
287,287,RH_850mb,0.268656716,0.006478482,0.4375,0.222222222,0.262178234,0.351019955,0.965117462,0.5401867029999999,16.8980045,g3
288,288,RH_825mb,0.253731343,0.006478482,0.45161290299999995,0.209876543,0.24725286100000002,0.33427330899999996,0.96236458,0.52562879,18.572669100000006,g3
289,289,RH_825mb,0.253731343,0.006478482,0.45161290299999995,0.209876543,0.24725286100000002,0.33427330899999996,0.96236458,0.52562879,18.572669100000006,g3
290,290,RH_825mb,0.23880597,0.006478482,0.46666666700000003,0.19753086399999997,0.232327488,0.317195987,0.959276792,0.510130422,20.280401299999998,g3
291,291,RH_825mb,0.268656716,0.006478482,0.4375,0.222222222,0.262178234,0.351019955,0.965117462,0.5401867029999999,16.8980045,g3
292,292,RH_800mb,0.253731343,0.006478482,0.45161290299999995,0.209876543,0.24725286100000002,0.33427330899999996,0.96236458,0.52562879,18.572669100000006,g3
293,293,RH_800mb,0.253731343,0.0060157330000000005,0.433333333,0.2125,0.24771561,0.338205341,0.9650217940000001,0.543918714,18.179465900000004,g3
294,294,RH_800mb,0.28358209,0.005552985,0.387096774,0.240506329,0.278029105,0.37588122700000004,0.9721786170000001,0.591055251,14.411877299999993,g3
295,295,RH_800mb,0.28358209,0.0060157330000000005,0.40625,0.2375,0.277566356,0.371622496,0.969881263,0.571892077,14.837750399999997,g3
296,296,RH_775mb,0.28358209,0.0060157330000000005,0.40625,0.2375,0.277566356,0.371622496,0.969881263,0.571892077,14.837750399999997,g3
297,297,RH_775mb,0.28358209,0.006941231,0.441176471,0.231707317,0.27664085899999996,0.363347727,0.9652961870000001,0.5369456810000001,15.665227299999998,g3
298,298,RH_775mb,0.23880597,0.006941231,0.48387096799999996,0.19512195100000002,0.231864739,0.31346935,0.9564114979999999,0.492915559,20.653065,g3
299,299,RH_775mb,0.253731343,0.006941231,0.46875,0.20731707300000002,0.246790112,0.33041741399999996,0.959712076,0.50848133,18.9582586,g3
300,300,RH_750mb,0.268656716,0.0060157330000000005,0.419354839,0.225,0.262640983,0.35507726799999995,0.9675835220000001,0.558342021,16.492273200000007,g3
301,301,RH_750mb,0.253731343,0.005090236,0.39285714299999996,0.217948718,0.248641107,0.34630702,0.970350404,0.5844155839999999,17.369298,g3
302,302,RH_750mb,0.28358209,0.006941231,0.441176471,0.231707317,0.27664085899999996,0.363347727,0.9652961870000001,0.5369456810000001,15.665227299999998,g3
303,303,RH_750mb,0.268656716,0.006478482,0.4375,0.222222222,0.262178234,0.351019955,0.965117462,0.5401867029999999,16.8980045,g3
304,304,RH_725mb,0.268656716,0.0060157330000000005,0.419354839,0.225,0.262640983,0.35507726799999995,0.9675835220000001,0.558342021,16.492273200000007,g3
305,305,RH_725mb,0.268656716,0.005552985,0.4,0.22784810100000003,0.263103732,0.359214695,0.9700534759999999,0.577707006,16.0785305,g3
306,306,RH_725mb,0.29850746300000003,0.006478482,0.41176470600000004,0.24691358,0.292028981,0.38355891,0.9698151290000001,0.5668132339999999,13.644109,g3
307,307,RH_725mb,0.28358209,0.005552985,0.387096774,0.240506329,0.278029105,0.37588122700000004,0.9721786170000001,0.591055251,14.411877299999993,g3
308,308,RH_700mb,0.29850746300000003,0.006478482,0.41176470600000004,0.24691358,0.292028981,0.38355891,0.9698151290000001,0.5668132339999999,13.644109,g3
309,309,RH_700mb,0.29850746300000003,0.006478482,0.41176470600000004,0.24691358,0.292028981,0.38355891,0.9698151290000001,0.5668132339999999,13.644109,g3
310,310,RH_700mb,0.29850746300000003,0.0060157330000000005,0.393939394,0.25,0.292491729,0.38785042399999997,0.971953822,0.584648305,13.214957600000005,g3
311,311,RH_700mb,0.23880597,0.006478482,0.46666666700000003,0.19753086399999997,0.232327488,0.317195987,0.959276792,0.510130422,20.280401299999998,g3
312,312,Q_surface,0.23880597,0.0060157330000000005,0.448275862,0.2,0.23279023699999998,0.32099694300000003,0.962147812,0.528531778,19.900305699999997,g4
313,313,Q_surface,0.253731343,0.0060157330000000005,0.433333333,0.2125,0.24771561,0.338205341,0.9650217940000001,0.543918714,18.179465900000004,g4
314,314,Q_surface,0.164179104,0.005090236,0.5,0.141025641,0.159088868,0.235830125,0.9492293740000001,0.47461468700000004,28.4169875,g4
315,315,Q_surface,0.164179104,0.004164739000000001,0.45,0.144736842,0.160014366,0.242398878,0.958305758,0.524637681,27.7601122,g4
316,316,LCLT,0.164179104,0.004164739000000001,0.45,0.144736842,0.160014366,0.242398878,0.958305758,0.524637681,27.7601122,g4
317,317,LCLT,0.164179104,0.004164739000000001,0.45,0.144736842,0.160014366,0.242398878,0.958305758,0.524637681,27.7601122,g4
318,318,LCLT,0.164179104,0.0046274870000000004,0.47619047600000003,0.14285714300000002,0.15955161699999998,0.239078913,0.953759135,0.49843571299999995,28.0921087,g4
319,319,LCLT,0.164179104,0.00370199,0.42105263200000004,0.146666667,0.160477115,0.245792386,0.962869338,0.5535965310000001,27.4207614,g4
320,320,VIS_surface,0.164179104,0.00370199,0.42105263200000004,0.146666667,0.160477115,0.245792386,0.962869338,0.5535965310000001,27.4207614,g4
321,321,VIS_surface,0.149253731,0.003239241,0.41176470600000004,0.135135135,0.14601449,0.228707119,0.963626419,0.562455104,29.1292881,g4
322,322,VIS_surface,0.149253731,0.003239241,0.41176470600000004,0.135135135,0.14601449,0.228707119,0.963626419,0.562455104,29.1292881,g4
323,323,VIS_surface,0.149253731,0.005090236,0.523809524,0.128205128,0.144163495,0.21602069899999998,0.943327157,0.45036356200000005,30.397930100000004,g4
324,324,VVEL_975mb,0.149253731,0.0046274870000000004,0.5,0.12987013,0.14462624400000001,0.219088075,0.948369565,0.47418478299999994,30.091192500000002,g4
325,325,VVEL_975mb,0.149253731,0.0046274870000000004,0.5,0.12987013,0.14462624400000001,0.219088075,0.948369565,0.47418478299999994,30.091192500000002,g4
326,326,VVEL_975mb,0.179104478,0.004164739000000001,0.428571429,0.15789473699999998,0.17493973899999998,0.262137128,0.962384589,0.546507865,25.7862872,g4
327,327,VVEL_975mb,0.149253731,0.003239241,0.41176470600000004,0.135135135,0.14601449,0.228707119,0.963626419,0.562455104,29.1292881,g4
328,328,VVEL_950mb,0.149253731,0.003239241,0.41176470600000004,0.135135135,0.14601449,0.228707119,0.963626419,0.562455104,29.1292881,g4
329,329,VVEL_950mb,0.029850746,0.014345211,0.939393939,0.020408163,0.015505536,0.22056067899999998,0.357768924,0.030993304,29.9439321,g4
330,330,VVEL_950mb,0.014925373,0.012956964,0.9655172409999999,0.010526316,0.001968409,0.24271426,0.071590053,0.0044691159999999995,27.728574000000002,g4
331,331,VVEL_950mb,0.014925373,0.012031466999999999,0.962962963,0.010752688,0.002893906,0.26407163699999997,0.108802908,0.007050666999999999,25.592836300000002,g4
332,332,VVEL_925mb,0.014925373,0.012031466999999999,0.962962963,0.010752688,0.002893906,0.274071637,0.108802908,0.007050666999999999,24.592836300000002,g4
333,333,VVEL_925mb,0.014925373,0.012956964,0.9655172409999999,0.010526316,0.001968409,0.28271426,0.071590053,0.0044691159999999995,23.728574000000002,g4
334,334,VVEL_925mb,0.014925373,0.011568718,0.961538462,0.010869565,0.003356655,0.264771255,0.12836767,0.008488786,25.5228745,g4
335,335,VVEL_925mb,0.014925373,0.011568718,0.961538462,0.010869565,0.003356655,0.314771255,0.12836767,0.008488786,20.522874499999997,g4
336,336,VVEL_900mb,0.014925373,0.012031466999999999,0.962962963,0.010752688,0.002893906,0.304071637,0.108802908,0.007050666999999999,21.5928363,g4
337,337,VVEL_900mb,0.014925373,0.012031466999999999,0.962962963,0.010752688,0.002893906,0.254071637,0.108802908,0.007050666999999999,26.5928363,g4
338,338,VVEL_900mb,0.014925373,0.012031466999999999,0.962962963,0.010752688,0.002893906,0.234071637,0.108802908,0.007050666999999999,28.592836300000002,g4
339,339,VVEL_900mb,0.029850746,0.012031466999999999,0.9285714290000001,0.021505376,0.017819279,0.22481867,0.43288590600000004,0.041883117000000004,29.518133,g4
340,340,VVEL_875mb,0.014925373,0.012031466999999999,0.962962963,0.010752688,0.002893906,0.240716375,0.108802908,0.007050666999999999,27.9283625,g4
341,341,VVEL_875mb,0.014925373,0.011105968999999999,0.96,0.010989011000000002,0.003819404,0.254854037,0.14861596300000002,0.010040853,26.5145963,g4
342,342,VVEL_875mb,0.014925373,0.012956964,0.9655172409999999,0.010526316,0.001968409,0.22714259899999997,0.071590053,0.0044691159999999995,29.2857401,g4
343,343,VVEL_875mb,0.014925373,0.012956964,0.9655172409999999,0.010526316,0.001968409,0.22714259899999997,0.071590053,0.0044691159999999995,29.2857401,g4
344,344,VVEL_850mb,0.014925373,0.010643221000000001,0.958333333,0.011111111000000002,0.004282152,0.206214542,0.169584245,0.011721113,31.3785458,g4
345,345,VVEL_850mb,0.014925373,0.010643221000000001,0.958333333,0.011111111000000002,0.004282152,0.21621454199999998,0.169584245,0.011721113,30.3785458,g4
346,346,VVEL_850mb,0.014925373,0.010180472,0.956521739,0.011235955,0.004744901,0.20695914699999998,0.191311612,0.013546288,31.3040853,g4
347,347,VVEL_850mb,0.014925373,0.009717723000000001,0.954545455,0.011363636000000002,0.00520765,0.207719715,0.213840045,0.015536141000000002,31.2280285,g4
348,348,VVEL_825mb,0.014925373,0.010643221000000001,0.958333333,0.011111111000000002,0.004282152,0.206214542,0.169584245,0.011721113,31.3785458,g4
349,349,VVEL_825mb,0.014925373,0.011568718,0.961538462,0.010869565,0.003356655,0.204771255,0.12836767,0.008488786,31.5228745,g4
350,350,VVEL_825mb,0.014925373,0.011568718,0.961538462,0.010869565,0.003356655,0.204771255,0.12836767,0.008488786,31.5228745,g4
351,351,VVEL_825mb,0.014925373,0.011568718,0.961538462,0.010869565,0.003356655,0.204771255,0.12836767,0.008488786,31.5228745,g4
352,352,VVEL_800mb,0.014925373,0.011105968999999999,0.96,0.010989011000000002,0.003819404,0.20548540399999998,0.14861596300000002,0.010040853,31.451459600000003,g4
353,353,VVEL_800mb,0.014925373,0.011568718,0.961538462,0.010869565,0.003356655,0.204771255,0.12836767,0.008488786,31.5228745,g4
354,354,VVEL_800mb,0.014925373,0.012031466999999999,0.962962963,0.010752688,0.002893906,0.204071637,0.108802908,0.007050666999999999,31.5928363,g4
355,355,VVEL_800mb,0.014925373,0.012956964,0.9655172409999999,0.010526316,0.001968409,0.20271426,0.071590053,0.0044691159999999995,31.728574,g4
356,356,VVEL_775mb,0.014925373,0.013882462,0.967741935,0.010309278,0.001042911,0.201409963,0.036730722,0.0022171,31.8590037,g4
357,357,VVEL_775mb,0.014925373,0.014345211,0.96875,0.010204082,0.0005801630000000001,0.20077675600000003,0.020114943,0.001195355,31.922324399999997,g4
